,index,entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,rank,snapshot_time
68,12.0,5.0,queue,wait_here_doctor_consult,28.08679659435068,,,,,1.0,36
69,16.0,7.0,queue,wait_here_doctor_consult,30.479157054251193,,,,,2.0,36
70,10.0,4.0,queue,depart,27.73461506036164,,,,,1.0,37
71,12.0,5.0,queue,depart,28.08679659435068,,,,,1.0,37
72,14.0,6.0,queue,wait_here_blood_test,30.021270717300236,,,,,1.0,37
73,18.0,8.0,queue,wait_here_blood_test,32.54408370294364,,,,,2.0,37
74,16.0,7.0,queue,wait_here_doctor_consult,30.479157054251193,,,,,1.0,37
75,14.0,6.0,queue,depart,30.021270717300236,,,,,1.0,38
76,18.0,8.0,queue,wait_here_blood_test,32.54408370294364,,,,,1.0,38
77,16.0,7.0,queue,wait_here_doctor_consult,30.479157054251193,,,,,1.0,38
78,16.0,7.0,queue,depart,30.479157054251193,,,,,1.0,39
79,18.0,8.0,queue,wait_here_blood_test,32.54408370294364,,,,,1.0,39
80,18.0,8.0,queue,wait_here_blood_test,32.54408370294364,,,,,1.0,40
81,18.0,8.0,queue,depart,32.54408370294364,,,,,1.0,41
82,,,,,,,,,,,41
83,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,42
84,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,43
85,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,44
86,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,44
87,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,45
88,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,2.0,45
89,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,45
90,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,46
91,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,2.0,46
92,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,46
93,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,47
94,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,2.0,47
95,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,47
96,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,48
97,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,2.0,48
98,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,48
99,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,49
100,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,2.0,49
101,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,49
102,25.0,9.0,queue,wait_here_doctor_consult,41.73393502366595,,,,,1.0,50
103,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,2.0,50
104,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,50
105,25.0,9.0,queue,depart,41.73393502366595,,,,,1.0,51
106,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,1.0,51
107,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,51
108,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,52
109,29.0,11.0,queue,wait_here_doctor_consult,44.7175298270978,,,,,1.0,52
110,27.0,10.0,queue,wait_here_nurse_consult,43.81936855522503,,,,,1.0,52
111,27.0,10.0,queue,depart,43.81936855522503,,,,,1.0,53
112,29.0,11.0,queue,depart,44.7175298270978,,,,,1.0,53
113,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,53
114,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,54
115,36.0,13.0,queue,wait_here_nurse_consult,53.34400579621069,,,,,1.0,54
116,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,55
117,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,55
118,36.0,13.0,queue,wait_here_nurse_consult,53.34400579621069,,,,,1.0,55
119,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,56
120,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,56
121,36.0,13.0,queue,wait_here_nurse_consult,53.34400579621069,,,,,1.0,56
122,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,57
123,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,57
124,36.0,13.0,queue,wait_here_nurse_consult,53.34400579621069,,,,,1.0,57
125,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,58
126,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,58
127,36.0,13.0,queue,wait_here_nurse_consult,53.34400579621069,,,,,1.0,58
128,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,59
129,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,59
130,36.0,13.0,queue,wait_here_nurse_consult,53.34400579621069,,,,,1.0,59
131,32.0,12.0,queue,wait_here_blood_test,51.03856411492333,,,,,1.0,60
132,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,60
133,36.0,13.0,queue,wait_here_nurse_consult,53.34400579621069,,,,,1.0,60
134,32.0,12.0,queue,depart,51.03856411492333,,,,,1.0,61
135,36.0,13.0,queue,depart,53.34400579621069,,,,,1.0,61
136,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,61
137,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,62
138,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,2.0,62
139,38.0,14.0,queue,wait_here_doctor_consult,54.953561900742244,,,,,1.0,63
140,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,2.0,63
141,38.0,14.0,queue,depart,54.953561900742244,,,,,1.0,64
142,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,1.0,64
143,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,1.0,65
144,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,1.0,66
145,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,1.0,67
146,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,1.0,68
147,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,69
148,42.0,15.0,queue,wait_here_doctor_consult,61.62207402590166,,,,,1.0,69
149,42.0,15.0,queue,depart,61.62207402590166,,,,,1.0,70
150,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,70
151,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,70
152,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,71
153,50.0,18.0,queue,wait_here_doctor_consult,70.10414370245661,,,,,1.0,71
154,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,71
155,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,72
156,50.0,18.0,queue,wait_here_doctor_consult,70.10414370245661,,,,,1.0,72
157,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,72
158,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,73
159,50.0,18.0,queue,wait_here_doctor_consult,70.10414370245661,,,,,1.0,73
160,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,73
161,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,74
162,50.0,18.0,queue,wait_here_doctor_consult,70.10414370245661,,,,,1.0,74
163,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,74
164,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,75
165,50.0,18.0,queue,wait_here_doctor_consult,70.10414370245661,,,,,1.0,75
166,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,75
167,45.0,16.0,queue,wait_here_blood_test,68.39376396522752,,,,,1.0,76
168,50.0,18.0,queue,wait_here_doctor_consult,70.10414370245661,,,,,1.0,76
169,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,76
170,45.0,16.0,queue,depart,68.39376396522752,,,,,1.0,77
171,50.0,18.0,queue,wait_here_doctor_consult,70.10414370245661,,,,,1.0,77
172,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,77
173,50.0,18.0,queue,depart,70.10414370245661,,,,,1.0,78
174,48.0,17.0,queue,wait_here_nurse_consult,69.99844492040768,,,,,1.0,78
175,48.0,17.0,queue,depart,69.99844492040768,,,,,1.0,79
176,,,,,,,,,,,79
177,,,,,,,,,,,80
178,,,,,,,,,,,81
179,,,,,,,,,,,82
180,,,,,,,,,,,83
181,,,,,,,,,,,84
182,,,,,,,,,,,85
183,,,,,,,,,,,86
184,,,,,,,,,,,87
185,,,,,,,,,,,88
186,,,,,,,,,,,89
187,,,,,,,,,,,90
188,55.0,19.0,queue,wait_here_blood_test,90.08292505838081,,,,,1.0,91
189,55.0,19.0,queue,wait_here_blood_test,90.08292505838081,,,,,1.0,92
190,55.0,19.0,queue,wait_here_blood_test,90.08292505838081,,,,,1.0,93
191,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,93
192,55.0,19.0,queue,wait_here_blood_test,90.08292505838081,,,,,1.0,94
193,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,94
194,55.0,19.0,queue,wait_here_blood_test,90.08292505838081,,,,,1.0,95
195,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,95
196,55.0,19.0,queue,wait_here_blood_test,90.08292505838081,,,,,1.0,96
197,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,96
198,55.0,19.0,queue,wait_here_blood_test,90.08292505838081,,,,,1.0,97
199,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,97
200,55.0,19.0,queue,depart,90.08292505838081,,,,,1.0,98
201,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,98
202,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,98
203,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,99
204,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,99
205,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,100
206,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,100
207,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,101
208,57.0,20.0,queue,wait_here_nurse_consult,92.07170632791698,,,,,1.0,101
209,57.0,20.0,queue,depart,92.07170632791698,,,,,1.0,102
210,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,102
211,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,103
212,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,104
213,59.0,21.0,queue,wait_here_doctor_consult,97.48833200227503,,,,,1.0,105
214,59.0,21.0,queue,depart,97.48833200227503,,,,,1.0,106
215,,,,,,,,,,,106
216,,,,,,,,,,,107
217,,,,,,,,,,,108
218,,,,,,,,,,,109
219,,,,,,,,,,,110
220,,,,,,,,,,,111
221,,,,,,,,,,,112
222,,,,,,,,,,,113
223,,,,,,,,,,,114
224,,,,,,,,,,,115
225,,,,,,,,,,,116
226,,,,,,,,,,,117
227,,,,,,,,,,,118
228,,,,,,,,,,,119
229,,,,,,,,,,,120
230,,,,,,,,,,,121
231,,,,,,,,,,,122
232,,,,,,,,,,,123
233,,,,,,,,,,,124
234,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,125
235,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,126
236,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,127
237,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,128
238,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,129
239,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,130
240,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,130
241,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,131
242,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,131
243,64.0,22.0,queue,wait_here_doctor_consult,124.03774598107391,,,,,1.0,132
244,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,132
245,64.0,22.0,queue,depart,124.03774598107391,,,,,1.0,133
246,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,133
247,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,134
248,69.0,24.0,queue,wait_here_blood_test,134.0382173250579,,,,,1.0,135
249,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,135
250,69.0,24.0,queue,wait_here_blood_test,134.0382173250579,,,,,1.0,136
251,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,136
252,69.0,24.0,queue,wait_here_blood_test,134.0382173250579,,,,,1.0,137
253,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,137
254,69.0,24.0,queue,wait_here_blood_test,134.0382173250579,,,,,1.0,138
255,66.0,23.0,queue,wait_here_nurse_consult,129.25520339095692,,,,,1.0,138
256,66.0,23.0,queue,depart,129.25520339095692,,,,,1.0,139
257,69.0,24.0,queue,wait_here_blood_test,134.0382173250579,,,,,1.0,139
258,69.0,24.0,queue,wait_here_blood_test,134.0382173250579,,,,,1.0,140
259,69.0,24.0,queue,depart,134.0382173250579,,,,,1.0,141
260,,,,,,,,,,,141
261,,,,,,,,,,,142
262,,,,,,,,,,,143
263,,,,,,,,,,,144
264,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,145
265,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,146
266,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,147
267,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,148
268,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,149
269,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,149
270,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,150
271,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,150
272,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,151
273,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,151
274,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,152
275,73.0,25.0,queue,wait_here_nurse_consult,144.17822523083913,,,,,1.0,152
276,73.0,25.0,queue,depart,144.17822523083913,,,,,1.0,153
277,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,153
278,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,154
279,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,155
280,75.0,26.0,queue,wait_here_doctor_consult,148.802336406453,,,,,1.0,156
281,75.0,26.0,queue,depart,148.802336406453,,,,,1.0,157
282,,,,,,,,,,,157
283,,,,,,,,,,,158
284,,,,,,,,,,,159
285,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,160
286,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,161
287,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,161
288,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,162
289,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,2.0,162
290,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,162
291,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,163
292,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,2.0,163
293,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,163
294,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,164
295,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,2.0,164
296,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,3.0,164
297,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,164
298,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,165
299,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,165
300,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,2.0,165
301,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,3.0,165
302,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,165
303,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,166
304,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,166
305,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,2.0,166
306,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,3.0,166
307,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,166
308,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,167
309,79.0,27.0,queue,wait_here_doctor_consult,159.4570508356749,,,,,1.0,167
310,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,2.0,167
311,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,3.0,167
312,89.0,32.0,queue,wait_here_doctor_consult,166.31500065064841,,,,,4.0,167
313,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,167
314,79.0,27.0,queue,depart,159.4570508356749,,,,,1.0,168
315,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,168
316,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,1.0,168
317,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,2.0,168
318,89.0,32.0,queue,wait_here_doctor_consult,166.31500065064841,,,,,3.0,168
319,81.0,28.0,queue,wait_here_nurse_consult,160.90096580909392,,,,,1.0,168
320,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,2.0,168
321,81.0,28.0,queue,depart,160.90096580909392,,,,,1.0,169
322,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,169
323,83.0,29.0,queue,wait_here_doctor_consult,161.48937739946936,,,,,1.0,169
324,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,2.0,169
325,89.0,32.0,queue,wait_here_doctor_consult,166.31500065064841,,,,,3.0,169
326,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,169
327,83.0,29.0,queue,depart,161.48937739946936,,,,,1.0,170
328,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,170
329,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,1.0,170
330,89.0,32.0,queue,wait_here_doctor_consult,166.31500065064841,,,,,2.0,170
331,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,170
332,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,171
333,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,1.0,171
334,89.0,32.0,queue,wait_here_doctor_consult,166.31500065064841,,,,,2.0,171
335,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,171
336,87.0,31.0,queue,wait_here_blood_test,164.66878967064488,,,,,1.0,172
337,85.0,30.0,queue,wait_here_doctor_consult,163.732452393304,,,,,1.0,172
338,89.0,32.0,queue,wait_here_doctor_consult,166.31500065064841,,,,,2.0,172
339,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,172
340,85.0,30.0,queue,depart,163.732452393304,,,,,1.0,173
341,87.0,31.0,queue,depart,164.66878967064488,,,,,1.0,173
342,89.0,32.0,queue,depart,166.31500065064841,,,,,2.0,173
343,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,173
344,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,174
345,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,175
346,91.0,33.0,queue,wait_here_nurse_consult,167.83915499968225,,,,,1.0,176
347,91.0,33.0,queue,depart,167.83915499968225,,,,,1.0,177
348,,,,,,,,,,,177
349,,,,,,,,,,,178
350,,,,,,,,,,,179
351,100.0,34.0,queue,wait_here_doctor_consult,179.09854782318783,,,,,1.0,180
