,index,entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,rank,snapshot_time,x,y_final,label,resource,x_final,row,y,icon
18,133,31,queue,depart,79.90044252902311,,,,,1.0,85,250,50.0,Exit,,250.0,0.0,,👩🏼‍🦳
19,134,29,queue,depart,80.42239889056839,,,,,1.0,86,250,50.0,Exit,,250.0,0.0,,👩🏻‍🔧
20,139,32,queue,depart,84.71464885003905,,,,,1.0,90,250,50.0,Exit,,250.0,0.0,,👩🏼‍🦼
21,142,33,queue,depart,85.57556710600008,,,,,1.0,91,250,50.0,Exit,,250.0,0.0,,🙋🏽‍♂️
22,164,37,queue,depart,100.11800132074589,,,,,1.0,106,250,50.0,Exit,,250.0,0.0,,👶🏾
23,175,39,queue,depart,108.80285620332981,,,,,1.0,114,250,50.0,Exit,,250.0,0.0,,🙎🏿‍♀️
24,178,43,queue,depart,109.31521851779567,,,,,2.0,115,250,50.0,Exit,,230.0,0.0,,👩🏽
25,179,41,queue,depart,110.24753639872338,,,,,1.0,116,250,50.0,Exit,,250.0,0.0,,👴🏿
26,180,40,queue,depart,112.29379256934993,,,,,1.0,118,250,50.0,Exit,,250.0,0.0,,👶🏻
27,181,42,queue,depart,112.74510304761174,,,,,2.0,118,250,50.0,Exit,,230.0,0.0,,👨🏻‍🦳
28,201,47,queue,depart,128.57838493155757,,,,,1.0,134,250,50.0,Exit,,250.0,0.0,,👱🏻‍♀️
29,214,48,queue,depart,136.60272312295294,,,,,1.0,142,250,50.0,Exit,,250.0,0.0,,👲🏼
30,227,53,queue,depart,143.50762540318962,,,,,1.0,149,250,50.0,Exit,,250.0,0.0,,🤦🏻‍♂️
31,231,54,queue,depart,144.06345034819066,,,,,1.0,150,250,50.0,Exit,,250.0,0.0,,👩🏽‍🦰
32,234,51,queue,depart,146.8460713965423,,,,,1.0,152,250,50.0,Exit,,250.0,0.0,,🧔🏿
33,239,52,queue,depart,149.63899512498267,,,,,1.0,155,250,50.0,Exit,,250.0,0.0,,👳🏿
34,242,55,queue,depart,151.13241137561693,,,,,1.0,157,250,50.0,Exit,,250.0,0.0,,👨🏼‍✈️
35,255,56,queue,depart,155.88206210120583,,,,,1.0,161,250,50.0,Exit,,250.0,0.0,,👨🏾‍🦲
36,263,57,queue,depart,158.20670809264743,,,,,1.0,164,250,50.0,Exit,,250.0,0.0,,🧍🏾‍♂️
37,267,61,queue,depart,164.85115047702217,,,,,1.0,170,250,50.0,Exit,,250.0,0.0,,👱🏾‍♂️
38,275,64,queue,depart,166.3569778170222,,,,,2.0,172,250,50.0,Exit,,230.0,0.0,,🤵🏿
39,276,63,queue,depart,166.90157215249096,,,,,1.0,172,250,50.0,Exit,,250.0,0.0,,👵🏼
40,281,60,queue,depart,168.56120706822048,,,,,1.0,174,250,50.0,Exit,,250.0,0.0,,👨🏿‍🔧
41,282,65,queue,depart,169.38401757547433,,,,,1.0,175,250,50.0,Exit,,250.0,0.0,,🤦🏾‍♀️
42,288,62,queue,depart,172.47740130501447,,,,,1.0,178,250,50.0,Exit,,250.0,0.0,,👨🏼‍🎓
43,295,70,queue,depart,174.92257862725234,,,,,1.0,180,250,50.0,Exit,,250.0,0.0,,👩🏾‍🔬
44,19,4,queue,reneging,18.4194677394744,,,,,1.0,19,250,225.0,Reneging,,250.0,0.0,,🧑🏻
45,19,4,queue,reneging,18.4194677394744,,,,,1.0,20,250,225.0,Reneging,,250.0,0.0,,🧑🏻
46,19,4,queue,reneging,18.4194677394744,,,,,1.0,21,250,225.0,Reneging,,250.0,0.0,,🧑🏻
47,19,4,queue,reneging,18.4194677394744,,,,,1.0,22,250,225.0,Reneging,,250.0,0.0,,🧑🏻
48,19,4,queue,reneging,18.4194677394744,,,,,1.0,23,250,225.0,Reneging,,250.0,0.0,,🧑🏻
49,32,8,queue,reneging,27.831264304760506,,,,,1.0,28,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
50,32,8,queue,reneging,27.831264304760506,,,,,1.0,29,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
51,32,8,queue,reneging,27.831264304760506,,,,,1.0,30,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
52,32,8,queue,reneging,27.831264304760506,,,,,1.0,31,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
53,35,7,queue,reneging,30.007854487798955,,,,,2.0,31,250,225.0,Reneging,,230.0,0.0,,👳🏽
54,32,8,queue,reneging,27.831264304760506,,,,,1.0,32,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
55,35,7,queue,reneging,30.007854487798955,,,,,2.0,32,250,225.0,Reneging,,230.0,0.0,,👳🏽
56,35,7,queue,reneging,30.007854487798955,,,,,1.0,33,250,225.0,Reneging,,250.0,0.0,,👳🏽
57,35,7,queue,reneging,30.007854487798955,,,,,1.0,34,250,225.0,Reneging,,250.0,0.0,,👳🏽
58,35,7,queue,reneging,30.007854487798955,,,,,1.0,35,250,225.0,Reneging,,250.0,0.0,,👳🏽
59,63,16,queue,reneging,42.03568173522282,,,,,1.0,43,250,225.0,Reneging,,250.0,0.0,,👴🏾
60,64,12,queue,reneging,42.18166517042905,,,,,2.0,43,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🔬
61,63,16,queue,reneging,42.03568173522282,,,,,1.0,44,250,225.0,Reneging,,250.0,0.0,,👴🏾
62,64,12,queue,reneging,42.18166517042905,,,,,2.0,44,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🔬
63,63,16,queue,reneging,42.03568173522282,,,,,1.0,45,250,225.0,Reneging,,250.0,0.0,,👴🏾
64,64,12,queue,reneging,42.18166517042905,,,,,2.0,45,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🔬
65,65,15,queue,reneging,44.26048973694137,,,,,3.0,45,250,225.0,Reneging,,210.0,0.0,,👨🏼‍🦽
66,66,17,queue,reneging,44.456233053672946,,,,,4.0,45,250,225.0,Reneging,,190.0,0.0,,👨🏼‍🦱
67,63,16,queue,reneging,42.03568173522282,,,,,1.0,46,250,225.0,Reneging,,250.0,0.0,,👴🏾
68,64,12,queue,reneging,42.18166517042905,,,,,2.0,46,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🔬
69,65,15,queue,reneging,44.26048973694137,,,,,3.0,46,250,225.0,Reneging,,210.0,0.0,,👨🏼‍🦽
70,66,17,queue,reneging,44.456233053672946,,,,,4.0,46,250,225.0,Reneging,,190.0,0.0,,👨🏼‍🦱
71,72,13,queue,reneging,45.657815854327325,,,,,5.0,46,250,225.0,Reneging,,170.0,0.0,,👩🏻‍🦰
72,63,16,queue,reneging,42.03568173522282,,,,,1.0,47,250,225.0,Reneging,,250.0,0.0,,👴🏾
73,64,12,queue,reneging,42.18166517042905,,,,,2.0,47,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🔬
74,65,15,queue,reneging,44.26048973694137,,,,,3.0,47,250,225.0,Reneging,,210.0,0.0,,👨🏼‍🦽
75,66,17,queue,reneging,44.456233053672946,,,,,4.0,47,250,225.0,Reneging,,190.0,0.0,,👨🏼‍🦱
76,72,13,queue,reneging,45.657815854327325,,,,,5.0,47,250,225.0,Reneging,,170.0,0.0,,👩🏻‍🦰
77,65,15,queue,reneging,44.26048973694137,,,,,1.0,48,250,225.0,Reneging,,250.0,0.0,,👨🏼‍🦽
78,66,17,queue,reneging,44.456233053672946,,,,,2.0,48,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🦱
79,72,13,queue,reneging,45.657815854327325,,,,,3.0,48,250,225.0,Reneging,,210.0,0.0,,👩🏻‍🦰
80,65,15,queue,reneging,44.26048973694137,,,,,1.0,49,250,225.0,Reneging,,250.0,0.0,,👨🏼‍🦽
81,66,17,queue,reneging,44.456233053672946,,,,,2.0,49,250,225.0,Reneging,,230.0,0.0,,👨🏼‍🦱
82,72,13,queue,reneging,45.657815854327325,,,,,3.0,49,250,225.0,Reneging,,210.0,0.0,,👩🏻‍🦰
83,81,18,queue,reneging,48.50071322778104,,,,,4.0,49,250,225.0,Reneging,,190.0,0.0,,👷🏾
84,72,13,queue,reneging,45.657815854327325,,,,,1.0,50,250,225.0,Reneging,,250.0,0.0,,👩🏻‍🦰
85,81,18,queue,reneging,48.50071322778104,,,,,2.0,50,250,225.0,Reneging,,230.0,0.0,,👷🏾
86,81,18,queue,reneging,48.50071322778104,,,,,1.0,51,250,225.0,Reneging,,250.0,0.0,,👷🏾
87,88,19,queue,reneging,50.80152602416442,,,,,2.0,51,250,225.0,Reneging,,230.0,0.0,,👧🏿
88,81,18,queue,reneging,48.50071322778104,,,,,1.0,52,250,225.0,Reneging,,250.0,0.0,,👷🏾
89,88,19,queue,reneging,50.80152602416442,,,,,2.0,52,250,225.0,Reneging,,230.0,0.0,,👧🏿
90,81,18,queue,reneging,48.50071322778104,,,,,1.0,53,250,225.0,Reneging,,250.0,0.0,,👷🏾
91,88,19,queue,reneging,50.80152602416442,,,,,2.0,53,250,225.0,Reneging,,230.0,0.0,,👧🏿
92,88,19,queue,reneging,50.80152602416442,,,,,1.0,54,250,225.0,Reneging,,250.0,0.0,,👧🏿
93,88,19,queue,reneging,50.80152602416442,,,,,1.0,55,250,225.0,Reneging,,250.0,0.0,,👧🏿
94,97,22,queue,reneging,56.380178622005765,,,,,1.0,57,250,225.0,Reneging,,250.0,0.0,,🧔🏾
95,97,22,queue,reneging,56.380178622005765,,,,,1.0,58,250,225.0,Reneging,,250.0,0.0,,🧔🏾
96,97,22,queue,reneging,56.380178622005765,,,,,1.0,59,250,225.0,Reneging,,250.0,0.0,,🧔🏾
97,97,22,queue,reneging,56.380178622005765,,,,,1.0,60,250,225.0,Reneging,,250.0,0.0,,🧔🏾
98,97,22,queue,reneging,56.380178622005765,,,,,1.0,61,250,225.0,Reneging,,250.0,0.0,,🧔🏾
99,103,26,queue,reneging,61.04424226439679,,,,,1.0,62,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦰
100,103,26,queue,reneging,61.04424226439679,,,,,1.0,63,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦰
101,103,26,queue,reneging,61.04424226439679,,,,,1.0,64,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦰
102,107,21,queue,reneging,63.121780422598974,,,,,2.0,64,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🦲
103,103,26,queue,reneging,61.04424226439679,,,,,1.0,65,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦰
104,107,21,queue,reneging,63.121780422598974,,,,,2.0,65,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🦲
105,103,26,queue,reneging,61.04424226439679,,,,,1.0,66,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦰
106,107,21,queue,reneging,63.121780422598974,,,,,2.0,66,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🦲
107,108,23,queue,reneging,65.24884051664057,,,,,3.0,66,250,225.0,Reneging,,210.0,0.0,,🧕🏻
108,107,21,queue,reneging,63.121780422598974,,,,,1.0,67,250,225.0,Reneging,,250.0,0.0,,👩🏻‍🦲
109,108,23,queue,reneging,65.24884051664057,,,,,2.0,67,250,225.0,Reneging,,230.0,0.0,,🧕🏻
110,112,25,queue,reneging,66.77338243184586,,,,,3.0,67,250,225.0,Reneging,,210.0,0.0,,👨🏾‍🦲
111,107,21,queue,reneging,63.121780422598974,,,,,1.0,68,250,225.0,Reneging,,250.0,0.0,,👩🏻‍🦲
112,108,23,queue,reneging,65.24884051664057,,,,,2.0,68,250,225.0,Reneging,,230.0,0.0,,🧕🏻
113,112,25,queue,reneging,66.77338243184586,,,,,3.0,68,250,225.0,Reneging,,210.0,0.0,,👨🏾‍🦲
114,108,23,queue,reneging,65.24884051664057,,,,,1.0,69,250,225.0,Reneging,,250.0,0.0,,🧕🏻
115,112,25,queue,reneging,66.77338243184586,,,,,2.0,69,250,225.0,Reneging,,230.0,0.0,,👨🏾‍🦲
116,108,23,queue,reneging,65.24884051664057,,,,,1.0,70,250,225.0,Reneging,,250.0,0.0,,🧕🏻
117,112,25,queue,reneging,66.77338243184586,,,,,2.0,70,250,225.0,Reneging,,230.0,0.0,,👨🏾‍🦲
118,118,24,queue,reneging,69.10108085307948,,,,,3.0,70,250,225.0,Reneging,,210.0,0.0,,👨🏾‍🎓
119,119,27,queue,reneging,69.642709658119,,,,,4.0,70,250,225.0,Reneging,,190.0,0.0,,🙍🏼‍♂️
120,112,25,queue,reneging,66.77338243184586,,,,,1.0,71,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🦲
121,118,24,queue,reneging,69.10108085307948,,,,,2.0,71,250,225.0,Reneging,,230.0,0.0,,👨🏾‍🎓
122,119,27,queue,reneging,69.642709658119,,,,,3.0,71,250,225.0,Reneging,,210.0,0.0,,🙍🏼‍♂️
123,118,24,queue,reneging,69.10108085307948,,,,,1.0,72,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🎓
124,119,27,queue,reneging,69.642709658119,,,,,2.0,72,250,225.0,Reneging,,230.0,0.0,,🙍🏼‍♂️
125,118,24,queue,reneging,69.10108085307948,,,,,1.0,73,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🎓
126,119,27,queue,reneging,69.642709658119,,,,,2.0,73,250,225.0,Reneging,,230.0,0.0,,🙍🏼‍♂️
127,118,24,queue,reneging,69.10108085307948,,,,,1.0,74,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🎓
128,119,27,queue,reneging,69.642709658119,,,,,2.0,74,250,225.0,Reneging,,230.0,0.0,,🙍🏼‍♂️
129,125,30,queue,reneging,74.27413159478866,,,,,1.0,75,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦽
130,125,30,queue,reneging,74.27413159478866,,,,,1.0,76,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦽
131,125,30,queue,reneging,74.27413159478866,,,,,1.0,77,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦽
132,125,30,queue,reneging,74.27413159478866,,,,,1.0,78,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦽
133,125,30,queue,reneging,74.27413159478866,,,,,1.0,79,250,225.0,Reneging,,250.0,0.0,,👨🏿‍🦽
134,133,31,queue,reneging,79.90044252902311,,,,,1.0,80,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
135,133,31,queue,reneging,79.90044252902311,,,,,1.0,81,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
136,134,29,queue,reneging,80.42239889056839,,,,,2.0,81,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🔧
137,133,31,queue,reneging,79.90044252902311,,,,,1.0,82,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
138,134,29,queue,reneging,80.42239889056839,,,,,2.0,82,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🔧
139,133,31,queue,reneging,79.90044252902311,,,,,1.0,83,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
140,134,29,queue,reneging,80.42239889056839,,,,,2.0,83,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🔧
141,133,31,queue,reneging,79.90044252902311,,,,,1.0,84,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦳
142,134,29,queue,reneging,80.42239889056839,,,,,2.0,84,250,225.0,Reneging,,230.0,0.0,,👩🏻‍🔧
143,134,29,queue,reneging,80.42239889056839,,,,,1.0,85,250,225.0,Reneging,,250.0,0.0,,👩🏻‍🔧
144,139,32,queue,reneging,84.71464885003905,,,,,2.0,85,250,225.0,Reneging,,230.0,0.0,,👩🏼‍🦼
145,139,32,queue,reneging,84.71464885003905,,,,,1.0,86,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦼
146,142,33,queue,reneging,85.57556710600008,,,,,2.0,86,250,225.0,Reneging,,230.0,0.0,,🙋🏽‍♂️
147,139,32,queue,reneging,84.71464885003905,,,,,1.0,87,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦼
148,142,33,queue,reneging,85.57556710600008,,,,,2.0,87,250,225.0,Reneging,,230.0,0.0,,🙋🏽‍♂️
149,139,32,queue,reneging,84.71464885003905,,,,,1.0,88,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦼
150,142,33,queue,reneging,85.57556710600008,,,,,2.0,88,250,225.0,Reneging,,230.0,0.0,,🙋🏽‍♂️
151,139,32,queue,reneging,84.71464885003905,,,,,1.0,89,250,225.0,Reneging,,250.0,0.0,,👩🏼‍🦼
152,142,33,queue,reneging,85.57556710600008,,,,,2.0,89,250,225.0,Reneging,,230.0,0.0,,🙋🏽‍♂️
153,142,33,queue,reneging,85.57556710600008,,,,,1.0,90,250,225.0,Reneging,,250.0,0.0,,🙋🏽‍♂️
154,164,37,queue,reneging,100.11800132074589,,,,,1.0,101,250,225.0,Reneging,,250.0,0.0,,👶🏾
155,164,37,queue,reneging,100.11800132074589,,,,,1.0,102,250,225.0,Reneging,,250.0,0.0,,👶🏾
156,164,37,queue,reneging,100.11800132074589,,,,,1.0,103,250,225.0,Reneging,,250.0,0.0,,👶🏾
157,164,37,queue,reneging,100.11800132074589,,,,,1.0,104,250,225.0,Reneging,,250.0,0.0,,👶🏾
158,164,37,queue,reneging,100.11800132074589,,,,,1.0,105,250,225.0,Reneging,,250.0,0.0,,👶🏾
159,175,39,queue,reneging,108.80285620332981,,,,,1.0,109,250,225.0,Reneging,,250.0,0.0,,🙎🏿‍♀️
160,175,39,queue,reneging,108.80285620332981,,,,,1.0,110,250,225.0,Reneging,,250.0,0.0,,🙎🏿‍♀️
161,178,43,queue,reneging,109.31521851779567,,,,,2.0,110,250,225.0,Reneging,,230.0,0.0,,👩🏽
162,175,39,queue,reneging,108.80285620332981,,,,,1.0,111,250,225.0,Reneging,,250.0,0.0,,🙎🏿‍♀️
163,178,43,queue,reneging,109.31521851779567,,,,,2.0,111,250,225.0,Reneging,,230.0,0.0,,👩🏽
164,179,41,queue,reneging,110.24753639872338,,,,,3.0,111,250,225.0,Reneging,,210.0,0.0,,👴🏿
165,175,39,queue,reneging,108.80285620332981,,,,,1.0,112,250,225.0,Reneging,,250.0,0.0,,🙎🏿‍♀️
166,178,43,queue,reneging,109.31521851779567,,,,,2.0,112,250,225.0,Reneging,,230.0,0.0,,👩🏽
167,179,41,queue,reneging,110.24753639872338,,,,,3.0,112,250,225.0,Reneging,,210.0,0.0,,👴🏿
168,175,39,queue,reneging,108.80285620332981,,,,,1.0,113,250,225.0,Reneging,,250.0,0.0,,🙎🏿‍♀️
169,178,43,queue,reneging,109.31521851779567,,,,,2.0,113,250,225.0,Reneging,,230.0,0.0,,👩🏽
170,179,41,queue,reneging,110.24753639872338,,,,,3.0,113,250,225.0,Reneging,,210.0,0.0,,👴🏿
171,180,40,queue,reneging,112.29379256934993,,,,,4.0,113,250,225.0,Reneging,,190.0,0.0,,👶🏻
172,181,42,queue,reneging,112.74510304761174,,,,,5.0,113,250,225.0,Reneging,,170.0,0.0,,👨🏻‍🦳
173,178,43,queue,reneging,109.31521851779567,,,,,1.0,114,250,225.0,Reneging,,250.0,0.0,,👩🏽
174,179,41,queue,reneging,110.24753639872338,,,,,2.0,114,250,225.0,Reneging,,230.0,0.0,,👴🏿
175,180,40,queue,reneging,112.29379256934993,,,,,3.0,114,250,225.0,Reneging,,210.0,0.0,,👶🏻
176,181,42,queue,reneging,112.74510304761174,,,,,4.0,114,250,225.0,Reneging,,190.0,0.0,,👨🏻‍🦳
177,179,41,queue,reneging,110.24753639872338,,,,,1.0,115,250,225.0,Reneging,,250.0,0.0,,👴🏿
178,180,40,queue,reneging,112.29379256934993,,,,,2.0,115,250,225.0,Reneging,,230.0,0.0,,👶🏻
179,181,42,queue,reneging,112.74510304761174,,,,,3.0,115,250,225.0,Reneging,,210.0,0.0,,👨🏻‍🦳
180,180,40,queue,reneging,112.29379256934993,,,,,1.0,116,250,225.0,Reneging,,250.0,0.0,,👶🏻
181,181,42,queue,reneging,112.74510304761174,,,,,2.0,116,250,225.0,Reneging,,230.0,0.0,,👨🏻‍🦳
182,180,40,queue,reneging,112.29379256934993,,,,,1.0,117,250,225.0,Reneging,,250.0,0.0,,👶🏻
183,181,42,queue,reneging,112.74510304761174,,,,,2.0,117,250,225.0,Reneging,,230.0,0.0,,👨🏻‍🦳
184,201,47,queue,reneging,128.57838493155757,,,,,1.0,129,250,225.0,Reneging,,250.0,0.0,,👱🏻‍♀️
185,201,47,queue,reneging,128.57838493155757,,,,,1.0,130,250,225.0,Reneging,,250.0,0.0,,👱🏻‍♀️
186,201,47,queue,reneging,128.57838493155757,,,,,1.0,131,250,225.0,Reneging,,250.0,0.0,,👱🏻‍♀️
187,201,47,queue,reneging,128.57838493155757,,,,,1.0,132,250,225.0,Reneging,,250.0,0.0,,👱🏻‍♀️
188,201,47,queue,reneging,128.57838493155757,,,,,1.0,133,250,225.0,Reneging,,250.0,0.0,,👱🏻‍♀️
189,214,48,queue,reneging,136.60272312295294,,,,,1.0,137,250,225.0,Reneging,,250.0,0.0,,👲🏼
190,214,48,queue,reneging,136.60272312295294,,,,,1.0,138,250,225.0,Reneging,,250.0,0.0,,👲🏼
191,214,48,queue,reneging,136.60272312295294,,,,,1.0,139,250,225.0,Reneging,,250.0,0.0,,👲🏼
192,214,48,queue,reneging,136.60272312295294,,,,,1.0,140,250,225.0,Reneging,,250.0,0.0,,👲🏼
193,214,48,queue,reneging,136.60272312295294,,,,,1.0,141,250,225.0,Reneging,,250.0,0.0,,👲🏼
194,227,53,queue,reneging,143.50762540318962,,,,,1.0,144,250,225.0,Reneging,,250.0,0.0,,🤦🏻‍♂️
195,227,53,queue,reneging,143.50762540318962,,,,,1.0,145,250,225.0,Reneging,,250.0,0.0,,🤦🏻‍♂️
196,231,54,queue,reneging,144.06345034819066,,,,,2.0,145,250,225.0,Reneging,,230.0,0.0,,👩🏽‍🦰
197,227,53,queue,reneging,143.50762540318962,,,,,1.0,146,250,225.0,Reneging,,250.0,0.0,,🤦🏻‍♂️
198,231,54,queue,reneging,144.06345034819066,,,,,2.0,146,250,225.0,Reneging,,230.0,0.0,,👩🏽‍🦰
199,227,53,queue,reneging,143.50762540318962,,,,,1.0,147,250,225.0,Reneging,,250.0,0.0,,🤦🏻‍♂️
200,231,54,queue,reneging,144.06345034819066,,,,,2.0,147,250,225.0,Reneging,,230.0,0.0,,👩🏽‍🦰
201,234,51,queue,reneging,146.8460713965423,,,,,3.0,147,250,225.0,Reneging,,210.0,0.0,,🧔🏿
202,227,53,queue,reneging,143.50762540318962,,,,,1.0,148,250,225.0,Reneging,,250.0,0.0,,🤦🏻‍♂️
203,231,54,queue,reneging,144.06345034819066,,,,,2.0,148,250,225.0,Reneging,,230.0,0.0,,👩🏽‍🦰
204,234,51,queue,reneging,146.8460713965423,,,,,3.0,148,250,225.0,Reneging,,210.0,0.0,,🧔🏿
205,231,54,queue,reneging,144.06345034819066,,,,,1.0,149,250,225.0,Reneging,,250.0,0.0,,👩🏽‍🦰
206,234,51,queue,reneging,146.8460713965423,,,,,2.0,149,250,225.0,Reneging,,230.0,0.0,,🧔🏿
207,234,51,queue,reneging,146.8460713965423,,,,,1.0,150,250,225.0,Reneging,,250.0,0.0,,🧔🏿
208,239,52,queue,reneging,149.63899512498267,,,,,2.0,150,250,225.0,Reneging,,230.0,0.0,,👳🏿
209,234,51,queue,reneging,146.8460713965423,,,,,1.0,151,250,225.0,Reneging,,250.0,0.0,,🧔🏿
210,239,52,queue,reneging,149.63899512498267,,,,,2.0,151,250,225.0,Reneging,,230.0,0.0,,👳🏿
211,239,52,queue,reneging,149.63899512498267,,,,,1.0,152,250,225.0,Reneging,,250.0,0.0,,👳🏿
212,242,55,queue,reneging,151.13241137561693,,,,,2.0,152,250,225.0,Reneging,,230.0,0.0,,👨🏼‍✈️
213,239,52,queue,reneging,149.63899512498267,,,,,1.0,153,250,225.0,Reneging,,250.0,0.0,,👳🏿
214,242,55,queue,reneging,151.13241137561693,,,,,2.0,153,250,225.0,Reneging,,230.0,0.0,,👨🏼‍✈️
215,239,52,queue,reneging,149.63899512498267,,,,,1.0,154,250,225.0,Reneging,,250.0,0.0,,👳🏿
216,242,55,queue,reneging,151.13241137561693,,,,,2.0,154,250,225.0,Reneging,,230.0,0.0,,👨🏼‍✈️
217,242,55,queue,reneging,151.13241137561693,,,,,1.0,155,250,225.0,Reneging,,250.0,0.0,,👨🏼‍✈️
218,242,55,queue,reneging,151.13241137561693,,,,,1.0,156,250,225.0,Reneging,,250.0,0.0,,👨🏼‍✈️
219,255,56,queue,reneging,155.88206210120583,,,,,2.0,156,250,225.0,Reneging,,230.0,0.0,,👨🏾‍🦲
220,255,56,queue,reneging,155.88206210120583,,,,,1.0,157,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🦲
221,255,56,queue,reneging,155.88206210120583,,,,,1.0,158,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🦲
222,255,56,queue,reneging,155.88206210120583,,,,,1.0,159,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🦲
223,263,57,queue,reneging,158.20670809264743,,,,,2.0,159,250,225.0,Reneging,,230.0,0.0,,🧍🏾‍♂️
224,255,56,queue,reneging,155.88206210120583,,,,,1.0,160,250,225.0,Reneging,,250.0,0.0,,👨🏾‍🦲
225,263,57,queue,reneging,158.20670809264743,,,,,2.0,160,250,225.0,Reneging,,230.0,0.0,,🧍🏾‍♂️
226,263,57,queue,reneging,158.20670809264743,,,,,1.0,161,250,225.0,Reneging,,250.0,0.0,,🧍🏾‍♂️
